id,valenceE,response.keys,rt,rtms,logrt,trial,word,prom.v
212,0.5,up,0.725861073,725.861073,6.587358637,32,talented,3.6
212,-0.5,down,0.876345158,876.345158,6.775760029,33,tense,3.6
212,0.5,up,1.058744907,1058.744907,6.964839436,34,courageous,3.6
212,0.5,up,0.925211906,925.211906,6.830022799,35,idealistic,3.6
212,-0.5,down,0.99297595,992.97595,6.900706444,36,fearful,3.6
212,-0.5,down,1.375607014,1375.607014,7.226650377,37,inhibited,3.6
212,-0.5,down,0.876132965,876.132965,6.775517866,38,anxious,3.6
212,0.5,up,0.641827106,641.827106,6.464318962,39,brilliant,3.6
212,0.5,up,0.641291142,641.291142,6.463483553,40,enthusiastic,3.6
302,-0.5,up,1.06052494,1060.52494,6.966519291,1,timid,3.8
302,0.5,up,0.758313894,758.313894,6.631097408,2,persistent,3.8
302,0.5,down,2.792920113,2792.920113,7.934842963,3,proud,3.8
302,-0.5,up,1.158375978,1158.375978,7.054774284,4,antisocial,3.8
302,-0.5,down,1.243200064,1243.200064,7.125444031,5,boring,3.8
302,0.5,up,0.661079884,661.079884,6.493874686,6,tidy,3.8
302,0.5,NA,NA,NA,NA,7,neat,3.8
302,-0.5,down,1.575285912,1575.285912,7.362192066,8,forgetful,3.8
302,0.5,down,1.058815002,1058.815002,6.964905639,9,outgoing,3.8
302,0.5,up,1.00987792,1009.87792,6.917584731,10,tender,3.8
302,-0.5,up,0.742558002,742.558002,6.610100985,11,insecure,3.8
302,-0.5,up,1.342019081,1342.019081,7.201930536,12,irritable,3.8
302,0.5,down,1.142764807,1142.764807,7.041205874,13,thrifty,3.8
302,0.5,up,0.709079027,709.079027,6.563966983,14,artistic,3.8
302,-0.5,up,1.1758039,1175.8039,7.069707363,15,cynical,3.8
302,0.5,up,1.710877895,1710.877895,7.444761907,16,wise,3.8
302,-0.5,up,1.941978931,1941.978931,7.5714628,17,inhibited,3.8
302,0.5,down,1.126178026,1126.178026,7.026584901,18,orderly,3.8
302,0.5,down,1.075503111,1075.503111,6.980543841,19,confident,3.8
302,-0.5,down,1.10916996,1109.16996,7.011367231,20,childish,3.8
302,0.5,up,0.792037964,792.037964,6.674609325,21,trusting,3.8
302,0.5,up,0.892144918,892.144918,6.793628584,22,brilliant,3.8
302,-0.5,up,1.425414085,1425.414085,7.262217636,23,withdrawn,3.8
302,-0.5,up,1.025969982,1025.969982,6.933393768,24,worrying,3.8
302,-0.5,up,1.110090971,1110.090971,7.012197247,25,messy,3.8
302,-0.5,up,0.975685835,975.685835,6.883140644,26,stubborn,3.8
302,0.5,up,1.5729599,1572.9599,7.36071441,27,courageous,3.8
302,-0.5,up,1.092806101,1092.806101,6.996504072,28,anxious,3.8
302,-0.5,up,0.860164165,860.164165,6.757123261,29,tense,3.8
302,0.5,NA,NA,NA,NA,30,enthusiastic,3.8
302,0.5,up,1.224900961,1224.900961,7.110615272,31,disciplined,3.8
302,-0.5,up,1.309990883,1309.990883,7.177775457,32,moody,3.8
302,-0.5,down,1.009262085,1009.262085,6.916974734,33,clumsy,3.8
302,0.5,up,0.792583942,792.583942,6.675298421,34,talented,3.8
302,-0.5,down,1.375552177,1375.552177,7.226610513,35,impulsive,3.8
302,0.5,up,0.875169992,875.169992,6.774418144,36,idealistic,3.8
302,0.5,up,0.792320013,792.320013,6.674965367,37,ambitious,3.8
302,-0.5,down,2.009085178,2009.085178,7.605434762,38,gullible,3.8
302,-0.5,up,1.042845011,1042.845011,6.949707845,39,fearful,3.8
302,0.5,up,1.075208902,1075.208902,6.980270249,40,inventive,3.8
303,-0.5,down,1.076572895,1076.572895,6.981538029,1,cynical,3.8
303,-0.5,down,1.492938995,1492.938995,7.308501936,2,fearful,3.8
303,-0.5,down,0.792973042,792.973042,6.675789226,3,boring,3.8
303,-0.5,up,1.360101938,1360.101938,7.21531493,4,messy,3.8
303,0.5,up,0.7608881,760.8881,6.634486304,5,neat,3.8
303,-0.5,NA,NA,NA,NA,6,worrying,3.8
303,0.5,up,1.109583139,1109.583139,7.011739673,7,thrifty,3.8
303,-0.5,down,1.409343004,1409.343004,7.25087892,8,anxious,3.8
303,0.5,up,1.008418083,1008.418083,6.916138128,9,ambitious,3.8
303,0.5,up,0.594347954,594.347954,6.387464929,10,wise,3.8
303,-0.5,down,0.743074894,743.074894,6.610796839,11,clumsy,3.8
303,0.5,up,0.725860119,725.860119,6.587357323,12,outgoing,3.8
303,0.5,up,0.875780106,875.780106,6.775115039,13,artistic,3.8
303,0.5,down,1.092450142,1092.450142,6.996178289,14,trusting,3.8
303,0.5,up,0.807809114,807.809114,6.694325786,15,courageous,3.8
303,0.5,up,0.757468939,757.468939,6.629982532,16,enthusiastic,3.8
303,-0.5,up,1.626744986,1626.744986,7.394336356,17,tense,3.8
303,-0.5,down,0.875897884,875.897884,6.775249513,18,gullible,3.8
303,-0.5,down,0.992475986,992.475986,6.900202817,19,irritable,3.8
303,-0.5,down,1.091761112,1091.761112,6.99554737,20,antisocial,3.8
303,-0.5,down,0.859837055,859.837055,6.7567429,21,timid,3.8
303,0.5,up,0.75891304,758.91304,6.631887199,22,inventive,3.8
303,0.5,up,0.724956989,724.956989,6.586112328,23,disciplined,3.8
303,-0.5,down,1.225465059,1225.465059,7.111075691,24,inhibited,3.8
303,0.5,up,0.758905888,758.905888,6.631877775,25,confident,3.8
303,0.5,up,0.758583069,758.583069,6.63145231,26,persistent,3.8
303,-0.5,down,0.690174103,690.174103,6.536943889,27,withdrawn,3.8
303,0.5,up,1.12609601,1126.09601,7.026512071,28,talented,3.8
303,-0.5,down,1.392122984,1392.122984,7.238585188,29,forgetful,3.8
303,-0.5,down,0.843536854,843.536854,6.737603593,30,moody,3.8
303,0.5,up,1.192326069,1192.326069,7.083661358,31,orderly,3.8
303,-0.5,down,1.392424107,1392.424107,7.238801469,32,stubborn,3.8
303,0.5,up,0.825211048,825.211048,6.715639169,33,brilliant,3.8
303,0.5,up,0.793403149,793.403149,6.676331477,34,proud,3.8
303,0.5,up,0.977759123,977.759123,6.885263344,35,tidy,3.8
303,0.5,up,1.275164127,1275.164127,7.150830176,36,idealistic,3.8
303,-0.5,down,1.275472879,1275.472879,7.151072274,37,impulsive,3.8
303,-0.5,down,1.192492962,1192.492962,7.083801321,38,childish,3.8
303,0.5,down,1.143079996,1143.079996,7.041481649,39,tender,3.8
303,-0.5,down,0.708907843,708.907843,6.563725536,40,insecure,3.8
304,-0.5,up,0.926167965,926.167965,6.831055606,1,worrying,4.6
304,0.5,up,0.642183065,642.183065,6.464873411,2,brilliant,4.6
304,0.5,up,0.591973066,591.973066,6.383461137,3,confident,4.6
304,0.5,up,0.592640877,592.640877,6.384588612,4,outgoing,4.6
304,0.5,up,0.511008978,511.008978,6.23638716,5,neat,4.6
304,-0.5,down,1.09242487,1092.42487,6.996155156,6,insecure,4.6
304,0.5,up,0.710835934,710.835934,6.566441649,7,wise,4.6
304,-0.5,down,0.792317867,792.317867,6.674962659,8,fearful,4.6
304,0.5,up,0.560127974,560.127974,6.328165283,9,proud,4.6
304,-0.5,down,0.827008963,827.008963,6.717815533,10,moody,4.6
304,0.5,up,0.691506147,691.506147,6.53887204,11,persistent,4.6
304,-0.5,down,0.660226107,660.226107,6.492582363,12,messy,4.6
304,0.5,up,0.757594109,757.594109,6.630147766,13,enthusiastic,4.6
304,-0.5,down,0.708871841,708.871841,6.56367475,14,forgetful,4.6
304,-0.5,down,0.70855093,708.55093,6.563221941,15,irritable,4.6
304,-0.5,up,0.825896978,825.896978,6.716470042,16,gullible,4.6
304,-0.5,up,0.610330105,610.330105,6.413999967,17,tense,4.6
304,-0.5,down,0.809455872,809.455872,6.696362259,18,childish,4.6
304,0.5,up,0.542662859,542.662859,6.296488241,19,artistic,4.6
304,0.5,up,0.525878191,525.878191,6.26506961,20,talented,4.6
304,-0.5,down,0.692718029,692.718029,6.540623032,21,cynical,4.6
304,0.5,down,0.674989939,674.989939,6.514697786,22,disciplined,4.6
304,-0.5,down,0.742305994,742.305994,6.609761549,23,impulsive,4.6
304,-0.5,down,0.826192141,826.192141,6.716827363,24,anxious,4.6
304,-0.5,down,0.676637888,676.637888,6.517136252,25,clumsy,4.6
304,0.5,up,0.741913795,741.913795,6.609233057,26,idealistic,4.6
304,0.5,up,0.639929056,639.929056,6.46135732,27,courageous,4.6
304,-0.5,down,0.710259914,710.259914,6.565630979,28,timid,4.6
304,0.5,up,0.575949907,575.949907,6.35602069,29,trusting,4.6
304,-0.5,down,0.675153017,675.153017,6.514939357,30,antisocial,4.6
304,0.5,up,0.643913031,643.913031,6.467563672,31,tidy,4.6
304,-0.5,down,0.708977938,708.977938,6.563824409,32,inhibited,4.6
304,0.5,up,0.758965015,758.965015,6.631955683,33,ambitious,4.6
304,-0.5,down,0.808465958,808.465958,6.695138573,34,withdrawn,4.6
304,-0.5,up,1.225973129,1225.973129,7.111490199,35,stubborn,4.6
304,0.5,down,0.892827988,892.827988,6.79439394,36,thrifty,4.6
304,0.5,down,0.709017038,709.017038,6.563879557,37,inventive,4.6
304,0.5,up,0.809925079,809.925079,6.696941748,38,tender,4.6
304,-0.5,down,0.643128872,643.128872,6.466345127,39,boring,4.6
304,0.5,up,0.725775003,725.775003,6.587240054,40,orderly,4.6
305,-0.5,down,0.810469866,810.469866,6.697614161,1,tense,3.4
305,-0.5,down,0.658998966,658.998966,6.490721965,2,irritable,3.4
305,0.5,up,0.642469883,642.469883,6.465319941,3,trusting,3.4
305,0.5,up,0.775605917,775.605917,6.653644552,4,inventive,3.4
305,0.5,up,0.625130892,625.130892,6.437961055,5,courageous,3.4
305,-0.5,down,0.609841108,609.841108,6.413198445,6,boring,3.4
305,-0.5,down,0.859315157,859.315157,6.756135743,7,childish,3.4
305,-0.5,down,0.858954906,858.954906,6.755716425,8,inhibited,3.4
305,0.5,up,0.607793093,607.793093,6.409834516,9,disciplined,3.4
305,0.5,up,0.625545025,625.545025,6.43862331,10,ambitious,3.4
305,0.5,up,0.642712831,642.712831,6.465698016,11,orderly,3.4
305,0.5,up,0.52448988,524.48988,6.262426133,12,enthusiastic,3.4
305,0.5,down,0.693358183,693.358183,6.541546724,13,tender,3.4
305,-0.5,up,0.643592834,643.592834,6.467066281,14,moody,3.4
305,0.5,up,0.577285051,577.285051,6.358336167,15,neat,3.4
305,-0.5,down,0.542528868,542.528868,6.296241297,16,insecure,3.4
305,-0.5,down,0.61033082,610.33082,6.414001138,17,messy,3.4
305,-0.5,down,0.842612982,842.612982,6.736507756,18,worrying,3.4
305,-0.5,down,0.676262856,676.262856,6.516581841,19,anxious,3.4
305,-0.5,down,0.6255548,625.5548,6.438638936,20,withdrawn,3.4
305,-0.5,down,0.509428978,509.428978,6.233290447,21,clumsy,3.4
305,-0.5,up,0.659074068,659.074068,6.490835923,22,forgetful,3.4
305,0.5,up,0.509203196,509.203196,6.232847143,23,outgoing,3.4
305,0.5,down,0.592948198,592.948198,6.385107039,24,thrifty,3.4
305,-0.5,down,0.709673882,709.673882,6.564805543,25,cynical,3.4
305,0.5,up,0.492809057,492.809057,6.200121791,26,talented,3.4
305,0.5,down,0.723426104,723.426104,6.583998404,27,brilliant,3.4
305,-0.5,up,0.592279911,592.279911,6.383979346,28,impulsive,3.4
305,-0.5,down,0.52620697,526.20697,6.265694614,29,fearful,3.4
305,-0.5,up,0.709229946,709.229946,6.564179798,30,stubborn,3.4
305,-0.5,down,0.625316858,625.316858,6.438258494,31,antisocial,3.4
305,0.5,up,0.60859108,608.59108,6.411146581,32,idealistic,3.4
305,0.5,down,0.675523996,675.523996,6.51548868,33,artistic,3.4
305,0.5,up,0.475741148,475.741148,6.1648739,34,confident,3.4
305,0.5,up,0.577737093,577.737093,6.359118909,35,wise,3.4
305,0.5,down,0.594467878,594.467878,6.387666683,36,tidy,3.4
305,-0.5,down,0.776827097,776.827097,6.655217799,37,timid,3.4
305,0.5,up,0.526437044,526.437044,6.26613175,38,proud,3.4
305,0.5,up,0.758597136,758.597136,6.631470854,39,persistent,3.4
305,-0.5,down,0.658934832,658.934832,6.49062464,40,gullible,3.4
306,0.5,up,0.925102949,925.102949,6.829905028,1,courageous,4
306,-0.5,down,0.925594091,925.594091,6.830435792,2,childish,4
306,0.5,up,1.126148939,1126.148939,7.026559073,3,thrifty,4
306,-0.5,down,0.760039091,760.039091,6.633369867,4,boring,4
306,0.5,up,1.026129007,1026.129007,6.933548756,5,orderly,4
306,-0.5,down,0.84313798,843.13798,6.737130622,6,clumsy,4
306,0.5,up,0.858340979,858.340979,6.755001432,7,idealistic,4
306,0.5,up,1.392830133,1392.830133,7.239093023,8,tender,4
306,-0.5,down,0.86036706,860.36706,6.757359112,9,moody,4
306,-0.5,down,0.892071962,892.071962,6.793546804,10,forgetful,4
306,-0.5,down,0.842098951,842.098951,6.735897526,11,cynical,4
306,-0.5,down,1.05903697,1059.03697,6.965115255,12,withdrawn,4
306,0.5,up,0.776058912,776.058912,6.654228435,13,trusting,4
306,-0.5,up,1.358732939,1358.732939,7.214307882,14,stubborn,4
306,0.5,up,0.875502825,875.502825,6.774798378,15,confident,4
306,0.5,up,1.425448895,1425.448895,7.262242057,16,brilliant,4
306,-0.5,down,0.826041937,826.041937,6.716645543,17,insecure,4
306,-0.5,down,0.793518066,793.518066,6.676476307,18,timid,4
306,0.5,up,0.859223127,859.223127,6.75602864,19,outgoing,4
306,-0.5,down,0.758180857,758.180857,6.630921955,20,antisocial,4
306,0.5,up,0.791656017,791.656017,6.674126975,21,disciplined,4
306,-0.5,down,1.025365114,1025.365114,6.932804037,22,inhibited,4
306,-0.5,down,0.859361887,859.361887,6.756190122,23,worrying,4
306,0.5,up,0.860286951,860.286951,6.757265998,24,proud,4
306,0.5,up,0.975487947,975.487947,6.882937804,25,inventive,4
306,-0.5,down,1.007307053,1007.307053,6.915035765,26,anxious,4
306,0.5,up,0.911255836,911.255836,6.814823688,27,neat,4
306,-0.5,down,0.84285903,842.85903,6.73679972,28,fearful,4
306,-0.5,down,1.092355013,1092.355013,6.996091207,29,impulsive,4
306,0.5,up,0.892500877,892.500877,6.794027496,30,artistic,4
306,-0.5,down,0.975978136,975.978136,6.883440185,31,gullible,4
306,0.5,up,0.858906031,858.906031,6.755659523,32,ambitious,4
306,0.5,up,0.740658045,740.658045,6.607539041,33,enthusiastic,4
306,0.5,up,0.775451899,775.451899,6.653445955,34,persistent,4
306,0.5,up,0.792526007,792.526007,6.675225322,35,talented,4
306,-0.5,down,0.710165024,710.165024,6.565497371,36,tense,4
306,-0.5,down,0.826947212,826.947212,6.717740862,37,messy,4
306,0.5,up,0.74454999,744.54999,6.612779996,38,tidy,4
306,0.5,up,1.026695013,1026.695013,6.934100197,39,wise,4
306,-0.5,down,0.85869503,858.69503,6.75541383,40,irritable,4
219,-0.5,down,1.308437824,1308.437824,7.176589204,1,antisocial,3.8
219,-0.5,up,0.926563025,926.563025,6.831482068,2,clumsy,3.8
219,-0.5,up,1.108721018,1108.721018,7.010962394,3,worrying,3.8
219,-0.5,down,1.292112112,1292.112112,7.164033455,4,inhibited,3.8
219,0.5,up,0.942203045,942.203045,6.848220798,5,brilliant,3.8
219,0.5,down,1.108443975,1108.443975,7.010712487,6,idealistic,3.8
219,0.5,down,0.792494059,792.494059,6.675185009,7,artistic,3.8
219,-0.5,down,1.093170881,1093.170881,6.996837817,8,boring,3.8
219,-0.5,down,0.926575899,926.575899,6.831495962,9,messy,3.8
219,-0.5,up,0.924857855,924.857855,6.829640055,10,irritable,3.8
219,0.5,up,0.742896795,742.896795,6.610557132,11,orderly,3.8
219,-0.5,up,0.826296091,826.296091,6.716953173,12,cynical,3.8
219,0.5,up,0.69451499,694.51499,6.543213746,13,neat,3.8
219,0.5,up,1.641513824,1641.513824,7.403374158,14,disciplined,3.8
219,-0.5,up,0.792322159,792.322159,6.674968076,15,stubborn,3.8
219,0.5,down,0.960911989,960.911989,6.867882822,16,wise,3.8
219,-0.5,up,0.726224184,726.224184,6.587858761,17,anxious,3.8
219,0.5,up,0.744406939,744.406939,6.612587846,18,tidy,3.8
219,-0.5,down,0.89198184,891.98184,6.793445774,19,gullible,3.8
219,0.5,up,0.741935015,741.935015,6.609261658,20,persistent,3.8
219,0.5,down,1.041378021,1041.378021,6.948300135,21,courageous,3.8
219,0.5,down,1.359728098,1359.728098,7.215040031,22,tender,3.8
219,-0.5,down,1.425330162,1425.330162,7.262158758,23,withdrawn,3.8
219,-0.5,down,1.510212898,1510.212898,7.320005912,24,timid,3.8
219,-0.5,down,0.959307194,959.307194,6.866211351,25,childish,3.8
219,0.5,up,2.125329018,2125.329018,7.661681901,26,inventive,3.8
219,0.5,up,1.273655891,1273.655891,7.149646698,27,talented,3.8
219,0.5,up,0.843729019,843.729019,6.737831376,28,proud,3.8
219,0.5,up,0.8423388,842.3388,6.736182309,29,confident,3.8
219,-0.5,down,0.908948898,908.948898,6.812288875,30,forgetful,3.8
219,0.5,up,0.857723951,857.723951,6.754282312,31,enthusiastic,3.8
219,0.5,up,0.692232847,692.232847,6.539922383,32,ambitious,3.8
219,0.5,up,0.82554698,825.54698,6.716046173,33,trusting,3.8
219,0.5,down,0.892872095,892.872095,6.79444334,34,thrifty,3.8
219,-0.5,up,0.760176182,760.176182,6.633550225,35,moody,3.8
219,-0.5,up,0.775439024,775.439024,6.653429352,36,impulsive,3.8
219,0.5,up,0.825372934,825.372934,6.715835325,37,outgoing,3.8
219,-0.5,down,1.342342138,1342.342138,7.202171231,38,insecure,3.8
219,-0.5,up,0.727036953,727.036953,6.588977306,39,tense,3.8
219,-0.5,down,1.442433119,1442.433119,7.274086633,40,fearful,3.8
220,0.5,up,0.593844891,593.844891,6.386618159,1,proud,3.8
220,0.5,up,0.742787838,742.787838,6.610410456,2,thrifty,3.8
220,-0.5,down,0.741426945,741.426945,6.608576633,3,antisocial,3.8
220,0.5,up,0.908491135,908.491135,6.81178513,4,courageous,3.8
220,-0.5,down,1.375585079,1375.585079,7.226634432,5,inhibited,3.8
220,-0.5,up,0.97617197,976.17197,6.88363877,6,tense,3.8
220,0.5,up,0.641052961,641.052961,6.463112076,7,enthusiastic,3.8
220,-0.5,up,0.95882988,958.82988,6.865713666,8,irritable,3.8
220,-0.5,down,0.893037796,893.037796,6.794628905,9,clumsy,3.8
220,-0.5,down,1.242115021,1242.115021,7.124570868,10,impulsive,3.8
220,0.5,up,0.759845018,759.845018,6.633114489,11,tender,3.8
220,0.5,up,0.72636199,726.36199,6.588048499,12,orderly,3.8
220,0.5,up,0.692070007,692.070007,6.539687117,13,idealistic,3.8
220,0.5,up,0.54419589,544.19589,6.299309274,14,wise,3.8
220,0.5,up,0.874332905,874.332905,6.773461201,15,disciplined,3.8
220,-0.5,down,1.009105921,1009.105921,6.916819991,16,insecure,3.8
220,0.5,up,0.742572069,742.572069,6.610119929,17,trusting,3.8
220,0.5,up,0.725991964,725.991964,6.587538946,18,artistic,3.8
220,-0.5,down,0.909868002,909.868002,6.813299536,19,boring,3.8
220,-0.5,up,1.310304165,1310.304165,7.178014576,20,moody,3.8
220,-0.5,down,0.958702087,958.702087,6.865580377,21,stubborn,3.8
220,0.5,up,0.758481979,758.481979,6.63131904,22,persistent,3.8
220,-0.5,down,0.859536886,859.536886,6.75639374,23,fearful,3.8
220,0.5,up,1.041632175,1041.632175,6.948544161,24,ambitious,3.8
220,-0.5,down,0.87591815,875.91815,6.77527265,25,gullible,3.8
220,0.5,down,1.211111069,1211.111069,7.099293456,26,tidy,3.8
220,0.5,up,0.840034962,840.034962,6.733443512,27,brilliant,3.8
220,-0.5,down,0.776935101,776.935101,6.655356822,28,messy,3.8
220,-0.5,down,1.260088921,1260.088921,7.13893757,29,timid,3.8
220,0.5,up,0.744418144,744.418144,6.612602898,30,neat,3.8
220,0.5,up,0.708742142,708.742142,6.563491768,31,talented,3.8
220,0.5,up,0.576062918,576.062918,6.356216887,32,outgoing,3.8
220,0.5,up,1.14221406,1142.21406,7.040723816,33,inventive,3.8
220,-0.5,down,0.958406925,958.406925,6.865272453,34,withdrawn,3.8
220,-0.5,down,1.12519908,1125.19908,7.025715259,35,forgetful,3.8
220,-0.5,down,1.242444992,1242.444992,7.124836485,36,childish,3.8
220,0.5,up,0.759021997,759.021997,6.632030759,37,confident,3.8
220,-0.5,down,0.842943192,842.943192,6.736899568,38,cynical,3.8
220,-0.5,down,0.72636199,726.36199,6.588048499,39,anxious,3.8
220,-0.5,down,0.858913183,858.913183,6.755667849,40,worrying,3.8
221,0.5,up,1.375041008,1375.041008,7.226238834,1,courageous,3
221,-0.5,up,1.125902891,1125.902891,7.026340563,2,anxious,3
221,-0.5,up,1.591756105,1591.756105,7.372593154,3,antisocial,3
221,0.5,up,1.14253211,1142.53211,7.041002227,4,artistic,3
221,-0.5,up,1.142591,1142.591,7.041053769,5,worrying,3
221,0.5,down,1.24229002,1242.29002,7.124711746,6,confident,3
221,-0.5,up,1.326884985,1326.884985,7.190589358,7,tense,3
221,0.5,up,0.97460413,974.60413,6.882031368,8,disciplined,3
221,0.5,down,1.473688841,1473.688841,7.295523952,9,enthusiastic,3
221,-0.5,down,1.093511105,1093.511105,6.997148996,10,timid,3
221,-0.5,up,1.809293985,1809.293985,7.500691985,11,insecure,3
221,-0.5,down,1.160146952,1160.146952,7.056301959,12,messy,3
221,0.5,up,1.025079012,1025.079012,6.932524973,13,persistent,3
221,-0.5,up,2.158321142,2158.321142,7.677085949,14,inhibited,3
221,-0.5,down,1.392225027,1392.225027,7.238658485,15,irritable,3
221,0.5,down,1.12577486,1125.77486,7.026226842,16,outgoing,3
221,-0.5,up,1.159566879,1159.566879,7.055801834,17,fearful,3
221,-0.5,up,1.409457922,1409.457922,7.250960457,18,cynical,3
221,-0.5,down,1.493393898,1493.393898,7.308806593,19,moody,3
221,-0.5,up,1.442912102,1442.912102,7.274418644,20,boring,3
221,-0.5,down,1.39240098,1392.40098,7.23878486,21,childish,3
221,0.5,down,1.258929014,1258.929014,7.13801665,22,inventive,3
221,0.5,down,1.442677021,1442.677021,7.274255709,23,thrifty,3
221,0.5,up,1.926578999,1926.578999,7.56350117,24,tender,3
221,0.5,up,0.910909891,910.909891,6.81444398,25,tidy,3
221,0.5,up,1.422923088,1422.923088,7.260468547,26,idealistic,3
221,0.5,down,1.242238998,1242.238998,7.124670674,27,brilliant,3
221,-0.5,up,1.658904076,1658.904076,7.413912468,28,withdrawn,3
221,0.5,up,1.011132002,1011.132002,6.918825776,29,neat,3
221,-0.5,up,1.275840998,1275.840998,7.151360846,30,stubborn,3
221,0.5,up,0.842937946,842.937946,6.736893344,31,orderly,3
221,0.5,up,0.975550175,975.550175,6.883001594,32,ambitious,3
221,0.5,down,1.642147064,1642.147064,7.40375985,33,talented,3
221,-0.5,down,1.525475025,1525.475025,7.330061132,34,forgetful,3
221,0.5,up,1.210244179,1210.244179,7.098577419,35,proud,3
221,0.5,up,1.025934935,1025.934935,6.933359608,36,trusting,3
221,-0.5,up,1.275892973,1275.892973,7.151401583,37,gullible,3
221,-0.5,up,1.44313693,1443.13693,7.274574447,38,clumsy,3
221,-0.5,up,1.658541918,1658.541918,7.413694133,39,impulsive,3
221,0.5,up,0.910953999,910.953999,6.814492401,40,wise,3
222,-0.5,down,1.025910139,1025.910139,6.933335438,1,withdrawn,3.6
222,0.5,up,0.792237043,792.237043,6.674860644,2,confident,3.6
222,0.5,up,0.858887196,858.887196,6.755637593,3,trusting,3.6
222,-0.5,down,1.209042072,1209.042072,7.097583649,4,gullible,3.6
222,0.5,up,1.17550993,1175.50993,7.069457315,5,inventive,3.6
222,0.5,down,1.243238926,1243.238926,7.12547529,6,tender,3.6
222,-0.5,down,1.343000889,1343.000889,7.202661858,7,fearful,3.6
222,0.5,down,1.225975037,1225.975037,7.111491755,8,artistic,3.6
222,-0.5,down,1.475699186,1475.699186,7.296887181,9,cynical,3.6
222,0.5,up,0.724872112,724.872112,6.585995242,10,courageous,3.6
222,-0.5,down,1.475407839,1475.407839,7.296689732,11,inhibited,3.6
222,-0.5,up,1.092560053,1092.560053,6.996278894,12,worrying,3.6
222,-0.5,up,1.776128054,1776.128054,7.482191023,13,tense,3.6
222,-0.5,up,1.37562108,1375.62108,7.226660603,14,stubborn,3.6
222,0.5,up,0.742214918,742.214918,6.609638848,15,brilliant,3.6
222,0.5,down,1.209107876,1209.107876,7.097638074,16,outgoing,3.6
222,0.5,up,0.658806801,658.806801,6.490430322,17,ambitious,3.6
222,-0.5,up,0.960172892,960.172892,6.867113364,18,moody,3.6
222,0.5,up,0.660830021,660.830021,6.493496652,19,neat,3.6
222,0.5,up,0.644026995,644.026995,6.467740643,20,wise,3.6
222,-0.5,down,1.209303141,1209.303141,7.097799556,21,childish,3.6
222,0.5,up,0.858337164,858.337164,6.754996987,22,disciplined,3.6
222,0.5,up,0.810975075,810.975075,6.69823732,23,tidy,3.6
222,-0.5,up,1.441823006,1441.823006,7.273663568,24,antisocial,3.6
222,0.5,up,0.959349155,959.349155,6.866255091,25,talented,3.6
222,0.5,up,0.705557823,705.557823,6.558988728,26,enthusiastic,3.6
222,0.5,up,0.842880964,842.880964,6.736825743,27,orderly,3.6
222,-0.5,down,0.89362812,893.62812,6.795289715,28,messy,3.6
222,-0.5,up,1.491522074,1491.522074,7.307552404,29,forgetful,3.6
222,-0.5,down,1.343245983,1343.245983,7.202844339,30,boring,3.6
222,0.5,up,0.991967916,991.967916,6.899690764,31,persistent,3.6
222,-0.5,down,1.358577013,1358.577013,7.214193117,32,irritable,3.6
222,-0.5,up,1.274959087,1274.959087,7.150669368,33,impulsive,3.6
222,-0.5,down,0.860112906,860.112906,6.757063667,34,timid,3.6
222,-0.5,up,1.709267139,1709.267139,7.443819984,35,insecure,3.6
222,0.5,up,1.191797972,1191.797972,7.083218347,36,idealistic,3.6
222,-0.5,up,0.793051958,793.051958,6.67588874,37,anxious,3.6
222,-0.5,down,1.19324708,1193.24708,7.084433509,38,clumsy,3.6
222,0.5,up,0.659780979,659.780979,6.49190793,39,proud,3.6
222,0.5,down,1.109615803,1109.615803,7.011769111,40,thrifty,3.6
223,-0.5,down,0.959180832,959.180832,6.86607962,1,withdrawn,3.8
223,-0.5,down,0.892184019,892.184019,6.793672411,2,cynical,3.8
223,-0.5,down,1.108469963,1108.469963,7.010735932,3,inhibited,3.8
223,-0.5,down,1.060216904,1060.216904,6.966228793,4,tense,3.8
223,-0.5,down,1.258837938,1258.837938,7.137944303,5,impulsive,3.8
223,0.5,up,0.891479015,891.479015,6.792881898,6,disciplined,3.8
223,-0.5,down,0.909188986,909.188986,6.812552978,7,gullible,3.8
223,-0.5,down,1.275972128,1275.972128,7.15146362,8,timid,3.8
223,0.5,up,0.742314816,742.314816,6.609773434,9,trusting,3.8
223,0.5,up,0.774888992,774.888992,6.652719783,10,courageous,3.8
223,-0.5,down,0.792320967,792.320967,6.674966571,11,fearful,3.8
223,0.5,up,0.825495958,825.495958,6.715984367,12,inventive,3.8
223,0.5,up,0.609388828,609.388828,6.412456534,13,artistic,3.8
223,-0.5,down,0.793740988,793.740988,6.676757196,14,moody,3.8
223,0.5,down,0.9606359,960.6359,6.867595461,15,tidy,3.8
223,0.5,up,0.676153898,676.153898,6.51642071,16,talented,3.8
223,-0.5,down,1.192370892,1192.370892,7.08369895,17,stubborn,3.8
223,-0.5,down,0.776976824,776.976824,6.655410522,18,messy,3.8
223,0.5,up,0.758981943,758.981943,6.631977987,19,ambitious,3.8
223,0.5,up,0.675781012,675.781012,6.515869077,20,brilliant,3.8
223,-0.5,down,0.842428923,842.428923,6.736289294,21,anxious,3.8
223,0.5,up,0.691028118,691.028118,6.538180515,22,enthusiastic,3.8
223,0.5,up,0.77518487,775.18487,6.653101543,23,persistent,3.8
